,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-20 22:00:00,5.5,5.5,False,6.138424983620644
2025-11-20 23:00:00,4.5,4.5,False,6.085253289341927
2025-11-21 00:00:00,5.6,5.6,False,6.061670219898224
2025-11-21 01:00:00,6.4,6.4,False,6.131777262687684
2025-11-21 02:00:00,7.8,7.8,False,6.229403471946717
2025-11-21 03:00:00,7.3,7.3,False,6.330831146240235
2025-11-21 04:00:00,7.1,7.1,False,6.42752674818039
2025-11-21 05:00:00,6.0,6.0,False,6.498521006107331
2025-11-21 06:00:00,6.3,6.3,False,6.537909483909607
2025-11-21 07:00:00,8.1,8.1,False,6.573812252283096
2025-11-21 08:00:00,9.5,9.5,False,6.625366425514221
2025-11-21 09:00:00,10.4,10.4,False,6.709900593757629
2025-11-21 10:00:00,10.2,10.2,False,6.797181448340416
2025-11-21 11:00:00,6.0,6.0,False,6.843949502706527
2025-11-21 12:00:00,6.6,6.6,False,6.842843970656395
2025-11-21 13:00:00,7.4,7.4,False,6.82726559638977
2025-11-21 14:00:00,6.0,6.0,False,6.825611463189125
2025-11-21 15:00:00,8.5,8.5,False,6.826513400673866
2025-11-21 16:00:00,8.5,8.5,False,6.785619950294494
2025-11-21 17:00:00,7.2,7.2,False,6.707481092214584
2025-11-21 18:00:00,10.8,10.8,False,6.5352716654539105
2025-11-21 19:00:00,12.1,12.1,False,6.915492361783981
2025-11-21 20:00:00,16.1,16.1,False,7.282368993759155
2025-11-21 21:00:00,16.5,16.5,False,7.66363633275032
2025-11-21 22:00:00,8.3,8.3,False,8.09970605969429
2025-11-21 23:00:00,7.3,7.3,False,7.938567644357681
2025-11-22 00:00:00,5.7,5.7,False,7.688428765535354
2025-11-22 01:00:00,7.5,7.5,False,7.145695632696151
2025-11-22 02:00:00,7.4,7.4,False,7.104125535488128
2025-11-22 03:00:00,7.7,7.7,False,7.300336843729019
2025-11-22 04:00:00,5.2,5.2,False,7.451488083600998
2025-11-22 05:00:00,4.0,4.0,False,7.561681753396988
2025-11-22 06:00:00,4.7,4.7,False,7.622732615470886
2025-11-22 07:00:00,6.2,6.2,False,7.697764670848846
2025-11-22 08:00:00,7.9,7.9,False,7.710116720199585
2025-11-22 09:00:00,9.7,9.7,False,7.741170412302017
2025-11-22 10:00:00,9.0,9.0,False,7.757177090644836
2025-11-22 11:00:00,8.7,8.7,False,7.644274896383285
2025-11-22 12:00:00,8.6,8.6,False,7.488593822717666
2025-11-22 13:00:00,12.7,12.7,False,7.293056255578994
2025-11-22 14:00:00,12.8,12.8,False,7.12036041021347
2025-11-22 15:00:00,12.7,12.7,False,6.941382384300232
2025-11-22 16:00:00,19.5,,True,6.7135242283344265
2025-11-22 17:00:00,94.3,,True,6.429281806945801
2025-11-22 18:00:00,84.1,,True,6.204236006736756
2025-11-22 19:00:00,54.2,,True,6.236375278234482
2025-11-22 20:00:00,35.5,,True,6.343675813078881
2025-11-22 21:00:00,27.0,,True,6.4935925066471105
2025-11-22 22:00:00,23.0,,True,6.927793657779693
2025-11-22 23:00:00,18.8,,True,7.62169468998909
2025-11-23 00:00:00,18.4,,True,8.773245310783386
2025-11-23 01:00:00,18.9,,True,9.364891505241394
2025-11-23 02:00:00,13.5,13.5,False,10.105217134952545
2025-11-23 03:00:00,12.2,12.2,False,10.83468542098999
2025-11-23 04:00:00,13.1,13.1,False,11.31533054113388
2025-11-23 05:00:00,13.2,13.2,False,11.567756032943725
2025-11-23 06:00:00,12.0,12.0,False,11.704840457439422
2025-11-23 07:00:00,12.3,12.3,False,11.645570611953735
2025-11-23 08:00:00,10.8,10.8,False,11.483281528949737
2025-11-23 09:00:00,9.4,9.4,False,11.136375761032104
2025-11-23 10:00:00,9.8,9.8,False,10.587154722213745
2025-11-23 11:00:00,9.0,9.0,False,10.15875688791275
2025-11-23 12:00:00,11.1,11.1,False,9.714673167467117
2025-11-23 13:00:00,12.5,12.5,False,9.415001338720321
2025-11-23 14:00:00,5.3,5.3,False,9.351498818397522
2025-11-23 15:00:00,3.7,3.7,False,9.342582887411117
2025-11-23 16:00:00,5.2,5.2,False,9.386292374134063
2025-11-23 17:00:00,6.9,6.9,False,9.590673810243606
2025-11-23 18:00:00,7.5,7.5,False,9.913264459371566
2025-11-23 19:00:00,8.7,8.7,False,10.368795192241668
2025-11-23 20:00:00,12.7,12.7,False,10.96348658800125
2025-11-23 21:00:00,14.3,14.3,False,11.997709786891937
2025-11-23 22:00:00,14.0,14.0,False,12.601566231250763
2025-11-23 23:00:00,12.9,12.9,False,12.661981320381164
2025-11-24 00:00:00,15.5,15.5,False,12.282451605796814
2025-11-24 01:00:00,18.7,,True,12.261705493927002
2025-11-24 02:00:00,13.5,13.5,False,12.747172570228576
2025-11-24 03:00:00,10.6,10.6,False,13.109456992149353
2025-11-24 04:00:00,8.5,8.5,False,12.840185260772705
2025-11-24 05:00:00,8.4,8.4,False,12.384687459468841
2025-11-24 06:00:00,9.9,9.9,False,12.007287836074829
2025-11-24 07:00:00,13.5,13.5,False,11.937116479873657
2025-11-24 08:00:00,14.3,14.3,False,11.972594237327575
2025-11-24 09:00:00,14.4,14.4,False,11.966045892238617
2025-11-24 10:00:00,12.7,12.7,False,11.853844559192657
2025-11-24 11:00:00,10.0,10.0,False,11.639792478084564
2025-11-24 12:00:00,6.8,6.8,False,11.35462681055069
2025-11-24 13:00:00,15.0,15.0,False,11.11563274860382
2025-11-24 14:00:00,12.0,12.0,False,11.384634053707122
2025-11-24 15:00:00,9.0,9.0,False,11.45727334022522
2025-11-24 16:00:00,10.8,10.8,False,11.463832533359527
2025-11-24 17:00:00,12.2,12.2,False,11.723485922813415
2025-11-24 18:00:00,13.2,13.2,False,12.106870567798614
2025-11-24 19:00:00,12.0,12.0,False,12.45743522644043
2025-11-24 20:00:00,10.5,10.5,False,12.691444611549377
2025-11-24 21:00:00,13.7,13.7,False,12.91045114994049
2025-11-24 22:00:00,14.2,14.2,False,13.142724847793579
2025-11-24 23:00:00,10.5,10.5,False,13.231367325782776
2025-11-25 00:00:00,9.8,9.8,False,13.100852167606353
2025-11-25 01:00:00,6.1,6.1,False,12.96794888973236
2025-11-25 02:00:00,7.7,7.7,False,12.663156008720398
2025-11-25 03:00:00,5.7,5.7,False,12.396817898750305
2025-11-25 04:00:00,4.9,4.9,False,12.118333077430725
2025-11-25 05:00:00,6.2,6.2,False,11.717071628570556
2025-11-25 06:00:00,6.0,6.0,False,11.347094392776489
2025-11-25 07:00:00,7.8,7.8,False,11.05135498046875
2025-11-25 08:00:00,12.2,12.2,False,10.866286551952362
2025-11-25 09:00:00,11.2,11.2,False,10.822677409648895
2025-11-25 10:00:00,7.4,7.4,False,10.738932049274444
2025-11-25 11:00:00,6.5,6.5,False,10.47201589345932
2025-11-25 12:00:00,8.3,8.3,False,10.13748232126236
2025-11-25 13:00:00,5.7,5.7,False,9.883640384674072
2025-11-25 14:00:00,8.2,8.2,False,9.673279350996017
2025-11-25 15:00:00,5.7,5.7,False,9.52824912071228
2025-11-25 16:00:00,4.5,4.5,False,9.419780677556991
2025-11-25 17:00:00,8.1,8.1,False,9.384288972616195
2025-11-25 18:00:00,8.5,8.5,False,9.75165415406227
2025-11-25 19:00:00,6.2,6.2,False,10.27403519153595
2025-11-25 20:00:00,12.0,12.0,False,10.720292007923126
2025-11-25 21:00:00,18.6,,True,11.489484286308288
2025-11-25 22:00:00,21.2,,True,12.029935455322265
2025-11-25 23:00:00,19.5,,True,12.172522938251495
2025-11-26 00:00:00,19.4,,True,11.853032505512237
2025-11-26 01:00:00,17.0,,True,11.436312592029571
2025-11-26 02:00:00,16.6,16.6,False,11.208200669288635
2025-11-26 03:00:00,12.2,12.2,False,11.31229076385498
2025-11-26 04:00:00,6.2,6.2,False,10.677542185783386
2025-11-26 05:00:00,9.1,9.1,False,9.811514830589294
2025-11-26 06:00:00,10.8,10.8,False,9.944795078039169
2025-11-26 07:00:00,15.4,15.4,False,10.486419773101806
2025-11-26 08:00:00,17.3,,True,10.931078052520752
2025-11-26 09:00:00,18.6,,True,11.287622308731079
2025-11-26 10:00:00,16.8,,True,11.356710410118103
2025-11-26 11:00:00,14.9,14.9,False,11.321341133117675
2025-11-26 12:00:00,11.8,11.8,False,11.283898329734802
2025-11-26 13:00:00,12.4,12.4,False,11.172014689445495
2025-11-26 14:00:00,15.0,15.0,False,11.059577023983001
2025-11-26 15:00:00,16.6,16.6,False,11.13299194574356
2025-11-26 16:00:00,16.9,,True,11.50233302116394
2025-11-26 17:00:00,16.8,,True,11.859201943874359
2025-11-26 18:00:00,17.4,,True,12.267121767997741
2025-11-26 19:00:00,18.0,,True,12.669313049316406
2025-11-26 20:00:00,20.4,,True,12.84906051158905
2025-11-26 21:00:00,21.5,,True,12.915741896629333
2025-11-26 22:00:00,23.3,,True,12.915973579883575
2025-11-26 23:00:00,22.6,,True,12.900541460514068
2025-11-27 00:00:00,21.9,,True,12.832401013374328
2025-11-27 01:00:00,24.5,,True,12.790365612506866
2025-11-27 02:00:00,23.0,,True,12.737420952320099
2025-11-27 03:00:00,21.0,,True,12.751208817958831
2025-11-27 04:00:00,20.0,,True,12.801806426048278
2025-11-27 05:00:00,16.2,16.2,False,12.962910747528076
2025-11-27 06:00:00,13.8,13.8,False,13.056110954284668
2025-11-27 07:00:00,14.9,14.9,False,13.0747633934021
2025-11-27 08:00:00,19.9,,True,13.128619289398193
2025-11-27 09:00:00,19.0,,True,13.14436445236206
2025-11-27 10:00:00,14.3,14.3,False,13.11141893863678
2025-11-27 11:00:00,8.0,8.0,False,13.0208083152771
2025-11-27 12:00:00,8.3,8.3,False,12.727053320407867
2025-11-27 13:00:00,10.8,10.8,False,12.395348763465881
2025-11-27 14:00:00,10.7,10.7,False,12.193702971935272
2025-11-27 15:00:00,12.5,12.5,False,12.043453669548034
2025-11-27 16:00:00,13.4,13.4,False,12.115774488449096
2025-11-27 17:00:00,13.4,13.4,False,12.208836770057678
2025-11-27 18:00:00,13.3,13.3,False,12.573554253578186
2025-11-27 19:00:00,16.6,16.6,False,12.845902180671692
2025-11-27 20:00:00,18.1,,True,13.160999155044555
2025-11-27 21:00:00,19.1,,True,13.374047017097473
2025-11-27 22:00:00,19.5,,True,13.473371720314026
2025-11-27 23:00:00,20.3,,True,13.490527129173278
2025-11-28 00:00:00,22.9,,True,13.440998828411102
2025-11-28 01:00:00,23.8,,True,13.320948159694671
2025-11-28 02:00:00,23.0,,True,13.169107294082641
2025-11-28 03:00:00,21.4,,True,12.999507403373718
2025-11-28 04:00:00,14.9,14.9,False,12.817041730880737
2025-11-28 05:00:00,14.9,14.9,False,12.624606704711914
2025-11-28 06:00:00,17.5,,True,12.51830825805664
2025-11-28 07:00:00,17.4,,True,12.54584447145462
2025-11-28 08:00:00,19.8,,True,12.595877981185913
2025-11-28 09:00:00,21.2,,True,12.609848713874817
2025-11-28 10:00:00,22.3,,True,12.578792309761047
2025-11-28 11:00:00,18.1,,True,12.50595543384552
2025-11-28 12:00:00,12.2,12.2,False,12.397595858573913
2025-11-28 13:00:00,5.9,5.9,False,12.220286881923675
2025-11-28 14:00:00,7.4,7.4,False,11.899507081508636
2025-11-28 15:00:00,5.1,5.1,False,11.664847588539123
2025-11-28 16:00:00,4.9,4.9,False,11.505498325824737
2025-11-28 17:00:00,6.1,6.1,False,11.417659378051757
2025-11-28 18:00:00,7.8,7.8,False,11.411000227928161
2025-11-28 19:00:00,10.5,10.5,False,11.560491716861724
2025-11-28 20:00:00,15.8,15.8,False,12.198713219165802
2025-11-28 21:00:00,18.8,,True,12.908140516281128
2025-11-28 22:00:00,21.4,,True,13.403037643432617
2025-11-28 23:00:00,21.2,,True,13.707306718826294
2025-11-29 00:00:00,21.9,,True,13.990034675598144
2025-11-29 01:00:00,26.4,,True,14.063359713554382
2025-11-29 02:00:00,25.4,,True,13.844143962860107
2025-11-29 03:00:00,21.4,,True,13.496437764167785
2025-11-29 04:00:00,17.1,,True,12.976528143882751
2025-11-29 05:00:00,13.1,13.1,False,12.512722289562225
2025-11-29 06:00:00,11.6,11.6,False,11.859986102581024
2025-11-29 07:00:00,11.8,11.8,False,11.508246755599975
2025-11-29 08:00:00,10.1,10.1,False,11.580332791805267
2025-11-29 09:00:00,13.3,13.3,False,11.697769856452942
2025-11-29 10:00:00,18.7,,True,11.624690449237823
2025-11-29 11:00:00,14.8,14.8,False,11.496420061588287
2025-11-29 12:00:00,9.8,9.8,False,11.386491394042968
2025-11-29 13:00:00,8.5,8.5,False,11.088494038581848
2025-11-29 14:00:00,7.3,7.3,False,10.697753643989563
2025-11-29 15:00:00,9.5,9.5,False,10.330338096618652
2025-11-29 16:00:00,9.5,9.5,False,10.193532621860504
2025-11-29 17:00:00,10.4,10.4,False,10.23075304031372
2025-11-29 18:00:00,13.9,13.9,False,10.337025141716003
2025-11-29 19:00:00,21.5,,True,11.090538120269775
2025-11-29 20:00:00,26.3,,True,12.245858824253082
2025-11-29 21:00:00,17.7,,True,13.113409554958343
2025-11-29 22:00:00,24.8,,True,13.544060683250427
2025-11-29 23:00:00,27.0,,True,13.729490971565246
2025-11-30 00:00:00,26.8,,True,13.765312767028808
2025-11-30 01:00:00,26.2,,True,13.69977662563324
2025-11-30 02:00:00,23.4,,True,13.483923768997192
2025-11-30 03:00:00,28.7,,True,13.128908312320709
2025-11-30 04:00:00,23.3,,True,12.79412213563919
2025-11-30 05:00:00,16.1,16.1,False,12.43741283416748
2025-11-30 06:00:00,17.4,,True,12.290028965473175
2025-11-30 07:00:00,16.1,16.1,False,12.24974319934845
2025-11-30 08:00:00,12.6,12.6,False,12.258356547355652
2025-11-30 09:00:00,13.4,13.4,False,12.015648579597473
2025-11-30 10:00:00,17.6,,True,11.687634682655334
2025-11-30 11:00:00,17.3,,True,11.377769565582275
2025-11-30 12:00:00,17.0,,True,11.24789056777954
2025-11-30 13:00:00,20.2,,True,11.050952053070068
2025-11-30 14:00:00,21.5,,True,10.92835829257965
2025-11-30 15:00:00,25.7,,True,10.944485461711883
2025-11-30 16:00:00,23.0,,True,11.265706157684326
2025-11-30 17:00:00,19.0,,True,11.737686014175415
2025-11-30 18:00:00,15.9,15.9,False,12.340403413772583
2025-11-30 19:00:00,14.4,14.4,False,13.10450873374939
2025-11-30 20:00:00,15.8,15.8,False,13.653769290447235
2025-11-30 21:00:00,16.4,16.4,False,13.979106819629669
2025-11-30 22:00:00,19.7,,True,14.11646864414215
2025-11-30 23:00:00,20.9,,True,14.14026460647583
2025-12-01 00:00:00,18.4,,True,14.087924337387085
2025-12-01 01:00:00,10.7,10.7,False,14.04312036037445
2025-12-01 02:00:00,10.7,10.7,False,13.869717454910278
2025-12-01 03:00:00,14.8,14.8,False,13.711542880535125
2025-12-01 04:00:00,12.8,12.8,False,13.638734674453735
2025-12-01 05:00:00,12.5,12.5,False,13.49814168214798
2025-12-01 06:00:00,15.4,15.4,False,13.335033571720123
2025-12-01 07:00:00,18.2,,True,13.256551837921142
2025-12-01 08:00:00,21.2,,True,13.195715999603271
2025-12-01 09:00:00,23.0,,True,13.082794046401977
2025-12-01 10:00:00,20.2,,True,12.999033963680267
2025-12-01 11:00:00,16.6,16.6,False,12.972319877147674
2025-12-01 12:00:00,12.7,12.7,False,12.995809769630432
2025-12-01 13:00:00,9.0,9.0,False,12.936305916309356
2025-12-01 14:00:00,10.7,10.7,False,12.841589307785034
2025-12-01 15:00:00,11.9,11.9,False,12.884344553947448
2025-12-01 16:00:00,13.1,13.1,False,13.008326864242553
2025-12-01 17:00:00,14.9,14.9,False,13.198813891410827
2025-12-01 18:00:00,18.9,,True,13.417630589008331
2025-12-01 19:00:00,21.4,,True,13.629411554336547
2025-12-01 20:00:00,23.5,,True,13.753530240058899
2025-12-01 21:00:00,26.2,,True,13.77596709728241
2025-12-01 22:00:00,27.6,,True,13.750827527046203
2025-12-01 23:00:00,26.0,,True,13.675315058231353
