,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-17 11:00:00,10.3,10.3,False,14.134332565963268
2025-11-17 12:00:00,8.3,8.3,False,14.318131908774376
2025-11-17 13:00:00,4.8,4.8,False,14.479011915624142
2025-11-17 14:00:00,5.8,5.8,False,14.02016432285309
2025-11-17 15:00:00,5.6,,True,13.06512081027031
2025-11-17 16:00:00,9.3,9.3,False,11.531022801995277
2025-11-17 17:00:00,11.7,,True,9.887657217681408
2025-11-17 18:00:00,23.6,23.6,False,8.330834156647324
2025-11-17 19:00:00,15.0,15.0,False,7.01279123313725
2025-11-17 20:00:00,8.5,8.5,False,5.334285730496049
2025-11-17 21:00:00,7.2,7.2,False,4.292725035920739
2025-11-17 22:00:00,9.9,,True,3.9239886954426764
2025-11-17 23:00:00,11.0,11.0,False,3.9107456766068935
2025-11-18 00:00:00,9.6,9.6,False,3.788601009920239
2025-11-18 01:00:00,7.8,7.8,False,3.716094856709242
2025-11-18 02:00:00,7.5,7.5,False,4.169680922478437
2025-11-18 03:00:00,3.6,3.6,False,5.132519921846687
2025-11-18 04:00:00,6.9,,True,5.780633986741305
2025-11-18 05:00:00,5.7,5.7,False,6.0271506503224375
2025-11-18 06:00:00,4.7,,True,6.01079757977277
2025-11-18 07:00:00,4.3,4.3,False,6.159734406881034
2025-11-18 08:00:00,6.3,6.3,False,6.27845985814929
2025-11-18 09:00:00,8.8,,True,6.229288806952536
2025-11-18 10:00:00,6.7,,True,6.01060431022197
2025-11-18 11:00:00,4.7,,True,5.576391827501356
2025-11-18 12:00:00,5.5,5.5,False,4.9816605357453225
2025-11-18 13:00:00,7.7,7.7,False,4.30341770760715
2025-11-18 14:00:00,7.3,,True,3.773765713535249
2025-11-18 15:00:00,5.6,5.6,False,3.614096344448626
2025-11-18 16:00:00,6.0,6.0,False,3.7506275977939367
2025-11-18 17:00:00,4.6,4.6,False,3.877927358075976
2025-11-18 18:00:00,7.3,7.3,False,4.0487955488264555
2025-11-18 19:00:00,9.9,9.9,False,4.357727802917361
2025-11-18 20:00:00,7.2,7.2,False,4.873662896081805
2025-11-18 21:00:00,6.1,6.1,False,5.481008742749691
2025-11-18 22:00:00,5.3,5.3,False,5.815867498889565
2025-11-18 23:00:00,4.4,4.4,False,5.972771626710892
2025-11-19 00:00:00,7.4,,True,5.8091294195503
2025-11-19 01:00:00,8.3,8.3,False,5.66673098243773
2025-11-19 02:00:00,5.4,5.4,False,6.023902404122055
2025-11-19 03:00:00,4.2,4.2,False,6.65020235106349
2025-11-19 04:00:00,6.0,6.0,False,7.171549667418003
2025-11-19 05:00:00,7.4,7.4,False,7.554058490693569
2025-11-19 06:00:00,6.6,6.6,False,7.837577150389552
2025-11-19 07:00:00,5.0,5.0,False,8.024860751256346
2025-11-19 08:00:00,6.0,,True,8.2490037612617
2025-11-19 09:00:00,7.3,,True,8.522969093546271
2025-11-19 10:00:00,8.0,8.0,False,8.75642992593348
2025-11-19 11:00:00,6.0,6.0,False,8.915185995027423
2025-11-19 12:00:00,8.3,,True,8.886865248158575
2025-11-19 13:00:00,6.4,6.4,False,8.623777072131634
2025-11-19 14:00:00,6.8,6.8,False,8.478479929640889
2025-11-19 15:00:00,8.7,8.7,False,8.228501646220684
2025-11-19 16:00:00,9.5,9.5,False,7.905782718211412
2025-11-19 17:00:00,7.5,7.5,False,7.58071279451251
2025-11-19 18:00:00,8.4,8.4,False,7.390800119563937
2025-11-19 19:00:00,9.0,9.0,False,7.403922175988555
2025-11-19 20:00:00,7.9,7.9,False,7.418930975720286
2025-11-19 21:00:00,4.0,4.0,False,7.353226761892438
2025-11-19 22:00:00,4.4,,True,7.287768527492881
2025-11-19 23:00:00,6.5,,True,7.204125723242759
2025-11-20 00:00:00,5.6,5.6,False,7.1256268624216315
2025-11-20 01:00:00,4.8,4.8,False,7.01346159465611
2025-11-20 02:00:00,4.4,4.4,False,7.389910809323192
2025-11-20 03:00:00,7.0,7.0,False,7.944466024264694
2025-11-20 04:00:00,7.4,7.4,False,8.757208410277963
2025-11-20 05:00:00,7.5,,True,9.689128842949868
2025-11-20 06:00:00,4.5,4.5,False,10.393859905004502
2025-11-20 07:00:00,5.3,5.3,False,10.75467118024826
2025-11-20 08:00:00,6.0,6.0,False,10.204359786212445
2025-11-20 09:00:00,6.2,6.2,False,9.239139888435602
2025-11-20 10:00:00,6.3,6.3,False,8.964367689564824
2025-11-20 11:00:00,5.3,5.3,False,8.830713685974478
2025-11-20 12:00:00,6.4,6.4,False,8.768909327313304
2025-11-20 13:00:00,7.4,7.4,False,8.815855920314789
2025-11-20 14:00:00,5.4,,True,8.928911174088716
2025-11-20 15:00:00,6.5,6.5,False,9.07645220309496
2025-11-20 16:00:00,5.5,,True,9.292080202698708
2025-11-20 17:00:00,6.0,6.0,False,9.713086158037186
2025-11-20 18:00:00,7.0,,True,10.39212858825922
2025-11-20 19:00:00,7.6,7.6,False,11.24585831016302
2025-11-20 20:00:00,8.4,8.4,False,12.237959569692611
2025-11-20 21:00:00,7.5,,True,13.343670888245105
2025-11-20 22:00:00,5.5,5.5,False,14.273874533176423
2025-11-20 23:00:00,4.5,4.5,False,14.8889014929533
2025-11-21 00:00:00,5.6,5.6,False,15.259130266308786
2025-11-21 01:00:00,6.4,,True,15.480457690358163
2025-11-21 02:00:00,7.8,7.8,False,15.502772890031338
2025-11-21 03:00:00,7.3,7.3,False,15.300742687284947
2025-11-21 04:00:00,7.1,7.1,False,14.968667756021024
2025-11-21 05:00:00,6.0,6.0,False,14.543877501785756
2025-11-21 06:00:00,6.3,,True,14.073966240882873
